Time, Operation, Operation_name, Description
04:32:57.205,StoreBlock,[gossip.privdata],[mychannel] Received block [6] from buffer
04:32:57.220,Validate,[committer.txvalidator],[mychannel] Validated block [6] in 15ms
04:32:57.221,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [6] channel=mychannel
04:32:58.216,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel_fabcar
04:32:58.751,CommitLegacy,[kvledger],[mychannel] Committed block [6] with 1 transaction(s) in 1530ms (state_validation=0ms block_and_pvtdata_commit=289ms state_commit=1149ms) commitHash=[dcb39fc2e3455a970c6e5bc370fa87403b7dfa0fd66c54b0c370b87028823258]
04:32:58.752,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.request_deadline=2020-03-19T04:37:54.965Z grpc.peer_address=172.22.0.18:38258 error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.78736567s
04:35:56.704,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45226 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=2.112723ms
04:36:05.798,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45226 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.194499ms
04:36:05.863,callChaincode,[endorser],finished chaincode: fabcar duration: 42ms channel=mychannel txID=0a5869cb
04:36:05.863,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.22.0.1:45326 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=44.075687ms
04:36:08.211,StoreBlock,[gossip.privdata],[mychannel] Received block [7] from buffer
04:36:08.212,Validate,[committer.txvalidator],[mychannel] Validated block [7] in 0ms
04:36:08.212,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [7] channel=mychannel
04:36:08.858,CommitLegacy,[kvledger],[mychannel] Committed block [7] with 1 transaction(s) in 645ms (state_validation=0ms block_and_pvtdata_commit=167ms state_commit=427ms) commitHash=[75960047774dd39383a1da9d633851e36a0a573bd89a33ed03ba61613969b695]
04:36:08.870,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:45338 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=2.964774894s
04:36:14.227,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45386 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=866.195µs
04:36:23.308,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45386 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.11015ms
04:36:23.340,callChaincode,[endorser],finished chaincode: fabcar duration: 6ms channel=mychannel txID=17bd08d2
04:36:23.340,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.22.0.1:45486 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=8.00618ms
04:36:25.685,StoreBlock,[gossip.privdata],[mychannel] Received block [8] from buffer
04:36:25.686,Validate,[committer.txvalidator],[mychannel] Validated block [8] in 0ms
04:36:25.686,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [8] channel=mychannel
04:36:26.318,CommitLegacy,[kvledger],[mychannel] Committed block [8] with 1 transaction(s) in 632ms (state_validation=0ms block_and_pvtdata_commit=179ms state_commit=369ms) commitHash=[d95d9d77a14d3063a7f0ef937728f5da85300ea13997ff3914faf8d9e6aa4deb]
04:36:26.321,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:45498 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=2.925609376s
04:36:30.332,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45522 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=883.445µs
04:36:39.419,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45522 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.090666ms
04:36:41.796,StoreBlock,[gossip.privdata],[mychannel] Received block [9] from buffer
04:36:41.797,Validate,[committer.txvalidator],[mychannel] Validated block [9] in 0ms
04:36:41.797,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [9] channel=mychannel
04:36:42.561,CommitLegacy,[kvledger],[mychannel] Committed block [9] with 1 transaction(s) in 764ms (state_validation=0ms block_and_pvtdata_commit=286ms state_commit=395ms) commitHash=[ac9e26049dbf2bf06367227f8eb305a5e900ad556e373b9352a0bfc6874c4540]
04:36:42.565,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:45632 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.039944088s
04:36:53.106,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45678 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=5.094468ms
04:37:02.187,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45678 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.160795ms
04:37:04.571,StoreBlock,[gossip.privdata],[mychannel] Received block [10] from buffer
04:37:04.572,Validate,[committer.txvalidator],[mychannel] Validated block [10] in 0ms
04:37:04.572,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [10] channel=mychannel
04:37:05.230,CommitLegacy,[kvledger],[mychannel] Committed block [10] with 1 transaction(s) in 658ms (state_validation=0ms block_and_pvtdata_commit=230ms state_commit=328ms) commitHash=[03eecbee2a764e3174b34b75393ffe3ef395e3e225b6e6d3a8d98354645ce83d]
04:37:05.235,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:45774 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.003116753s
04:37:09.971,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45814 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=869.304µs
04:37:19.057,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45814 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.081214ms
04:37:19.086,callChaincode,[endorser],finished chaincode: fabcar duration: 6ms channel=mychannel txID=e94da791
04:37:19.086,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.22.0.1:45920 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=7.830001ms
04:37:21.421,StoreBlock,[gossip.privdata],[mychannel] Received block [11] from buffer
04:37:21.422,Validate,[committer.txvalidator],[mychannel] Validated block [11] in 1ms
04:37:21.422,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [11] channel=mychannel
04:37:22.115,CommitLegacy,[kvledger],[mychannel] Committed block [11] with 1 transaction(s) in 693ms (state_validation=0ms block_and_pvtdata_commit=232ms state_commit=369ms) commitHash=[88c48140f3ac7ab1bef06d5e8922747ed457f551ec3224e83fe353a511b21b15]
04:37:22.129,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:45928 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.022102509s
04:37:32.487,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45966 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=915.706µs
04:37:41.572,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:45966 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.081673ms
04:37:43.944,StoreBlock,[gossip.privdata],[mychannel] Received block [12] from buffer
04:37:43.945,Validate,[committer.txvalidator],[mychannel] Validated block [12] in 0ms
04:37:43.945,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [12] channel=mychannel
04:37:44.484,CommitLegacy,[kvledger],[mychannel] Committed block [12] with 1 transaction(s) in 539ms (state_validation=0ms block_and_pvtdata_commit=178ms state_commit=269ms) commitHash=[439b221f7f48c0be1a91d5b0bb107e965ed2aba4fed5f44cd0c5fa358840e695]
04:37:44.529,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:46064 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=2.904110374s
04:37:55.534,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:46120 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=915.405µs
04:38:04.618,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:46120 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.117456ms
04:38:07.013,StoreBlock,[gossip.privdata],[mychannel] Received block [13] from buffer
04:38:07.014,Validate,[committer.txvalidator],[mychannel] Validated block [13] in 1ms
04:38:07.014,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [13] channel=mychannel
04:38:07.588,CommitLegacy,[kvledger],[mychannel] Committed block [13] with 1 transaction(s) in 573ms (state_validation=0ms block_and_pvtdata_commit=196ms state_commit=318ms) commitHash=[62f6f750a2ee97a4ed900153889d92158ad6de81ea929b6782c0c7ffafa7548c]
04:38:07.625,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:46224 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=2.936884096s
04:38:12.030,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:46260 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=828.764µs
04:38:21.113,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:46260 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.078855ms
04:38:21.166,callChaincode,[endorser],finished chaincode: fabcar duration: 27ms channel=mychannel txID=3787410f
04:38:21.166,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.22.0.1:46354 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=28.18747ms
04:38:23.497,StoreBlock,[gossip.privdata],[mychannel] Received block [14] from buffer
04:38:23.498,Validate,[committer.txvalidator],[mychannel] Validated block [14] in 0ms
04:38:23.498,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [14] channel=mychannel
04:38:24.272,CommitLegacy,[kvledger],[mychannel] Committed block [14] with 1 transaction(s) in 774ms (state_validation=0ms block_and_pvtdata_commit=247ms state_commit=444ms) commitHash=[ae345d649dc7a7950dceb3a33cc3f86b6945bc527d0e7e538dbc212d423b7103]
04:38:24.275,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:46372 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.088703278s
04:38:27.442,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:46398 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=996.979µs
04:38:36.524,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:46398 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.107834ms
04:38:36.557,callChaincode,[endorser],finished chaincode: fabcar duration: 10ms channel=mychannel txID=8ef72147
04:38:36.557,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.22.0.1:46496 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=11.860671ms
04:38:38.857,StoreBlock,[gossip.privdata],[mychannel] Received block [15] from buffer
04:38:38.858,Validate,[committer.txvalidator],[mychannel] Validated block [15] in 0ms
04:38:38.858,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [15] channel=mychannel
04:38:39.573,CommitLegacy,[kvledger],[mychannel] Committed block [15] with 1 transaction(s) in 714ms (state_validation=0ms block_and_pvtdata_commit=304ms state_commit=327ms) commitHash=[0849e248f13abaaa5d4b35c7961dab2e74c1205325ec38cc77c3e0e8ddbf80c0]
04:38:39.587,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:46512 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.009391483s
04:38:46.013,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:46538 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=885.504µs
04:38:55.102,1,[comm.grpc.server],unary call completed grpc.service=discovery.Discovery grpc.method=Discover grpc.peer_address=172.22.0.1:46538 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=1.080815ms
04:38:55.131,callChaincode,[endorser],finished chaincode: fabcar duration: 6ms channel=mychannel txID=eaa2c261
04:38:55.132,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.22.0.1:46636 grpc.peer_subject="CN=fabric-common" grpc.code=OK grpc.call_duration=7.621293ms
04:38:57.488,StoreBlock,[gossip.privdata],[mychannel] Received block [16] from buffer
04:38:57.489,Validate,[committer.txvalidator],[mychannel] Validated block [16] in 0ms
04:38:57.489,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [16] channel=mychannel
04:38:58.176,CommitLegacy,[kvledger],[mychannel] Committed block [16] with 1 transaction(s) in 686ms (state_validation=0ms block_and_pvtdata_commit=234ms state_commit=360ms) commitHash=[edc03f4334a5e87bd12485532e42fe97eb382d62783acdfa4c7e695b8f0bbe6b]
04:38:58.187,1,[comm.grpc.server],streaming call completed grpc.service=protos.Deliver grpc.method=DeliverFiltered grpc.peer_address=172.22.0.1:46652 grpc.peer_subject="CN=fabric-common" error="context finished before block retrieved: context canceled" grpc.code=Unknown grpc.call_duration=3.028654935s
04:28:38.017,getLocalAddress,[peer],Auto-detected peer address: 172.22.0.16:8051
04:28:38.017,getLocalAddress,[peer],Returning peer1.org1.example.com:8051
04:28:38.029,serve,[nodeCmd],Starting peer with TLS enabled
04:28:38.279,New,[gossip.service],Initialize gossip with endpoint peer1.org1.example.com:8051
04:28:38.280,New,[gossip.gossip],Creating gossip service with self membership of Endpoint: peer1.org1.example.com:8051 InternalEndpoint: peer1.org1.example.com:8051 PKI-ID: a8899338581b3eaf361ad43e3a16df265cdfc8a5c54fc45e11a0ac77a18752b6 Metadata: 
04:28:38.281,start,[gossip.gossip],Gossip instance peer1.org1.example.com:8051 started
04:28:38.282,NewLedgerMgr,[ledgermgmt],Initializing LedgerMgr
04:28:38.781,openDBAndCheckFormat,[leveldbhelper],DB is empty Setting db format as 2.0
04:28:38.814,NewProvider,[fsblkstorage],Creating new file ledger directory at /var/hyperledger/production/ledgersData/chains/chains
04:28:39.239,openDBAndCheckFormat,[leveldbhelper],DB is empty Setting db format as 2.0
04:28:41.283,func1,[gossip.discovery],Could not connect to Endpoint: peer0.org1.example.com:7051 InternalEndpoint: peer0.org1.example.com:7051 PKI-ID: <nil> Metadata:  : context deadline exceeded
04:28:42.944,CreateDatabaseIfNotExist,[couchdb],Created state database _users
04:28:43.900,CreateDatabaseIfNotExist,[couchdb],Created state database _replicator
04:28:44.396,CreateDatabaseIfNotExist,[couchdb],Created state database fabric__internal
04:28:45.006,NewLedgerMgr,[ledgermgmt],Initialized LedgerMgr
04:28:45.006,InitializeLocalChaincodes,[lifecycle],Initialized lifecycle cache with 0 already installed chaincodes
04:28:45.007,computeChaincodeEndpoint,[nodeCmd],Entering computeChaincodeEndpoint with peerHostname: peer1.org1.example.com
04:28:45.007,computeChaincodeEndpoint,[nodeCmd],Exit with ccEndpoint: peer1.org1.example.com:8052
04:28:45.014,DeploySysCC,[sccapi],deploying system chaincode 'lscc'
04:28:45.014,DeploySysCC,[sccapi],deploying system chaincode 'cscc'
04:28:45.014,DeploySysCC,[sccapi],deploying system chaincode 'qscc'
04:28:45.015,DeploySysCC,[sccapi],deploying system chaincode '_lifecycle'
04:28:45.015,serve,[nodeCmd],Deployed system chaincodes
04:28:45.015,NewService,[discovery],Created with config TLS: true authCacheMaxSize: 1000 authCachePurgeRatio: 0.750000
04:28:45.015,registerDiscoveryService,[nodeCmd],Discovery service activated
04:28:45.015,serve,[nodeCmd],Starting peer with ID=[peer1.org1.example.com] network ID=[dev] address=[peer1.org1.example.com:8051]
04:28:45.015,serve,[nodeCmd],Started peer with ID=[peer1.org1.example.com] network ID=[dev] address=[peer1.org1.example.com:8051]
04:28:45.015,LoadPreResetHeight,[kvledger],Loading prereset height from path [/var/hyperledger/production/ledgersData/chains]
04:28:45.015,preResetHtFiles,[fsblkstorage],No active channels passed
04:28:45.016,func6,[nodeCmd],Starting profiling server with listenAddress = 0.0.0.0:6060
04:28:45.016,ServerHandshake,[core.comm],TLS handshake failed with error EOF server=PeerServer remoteaddress=172.22.0.17:35586
04:29:08.820,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T04:29:10.82Z grpc.peer_address=172.22.0.17:35678 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=112.855µs
04:29:08.823,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.request_deadline=2020-03-19T04:29:18.821Z grpc.peer_address=172.22.0.17:35678 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=1.631079ms
04:29:08.832,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T04:29:10.832Z grpc.peer_address=172.22.0.17:35680 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=107.221µs
04:29:09.408,CreateLedger,[ledgermgmt],Creating ledger [mychannel] with genesis block
04:29:09.447,newBlockfileMgr,[fsblkstorage],Getting block information from block storage
04:29:09.883,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel_
04:29:10.235,CreateDatabaseIfNotExist,[couchdb],Created state database mychannel__lifecycle
04:29:10.635,CommitLegacy,[kvledger],[mychannel] Committed block [0] with 1 transaction(s) in 359ms (state_validation=0ms block_and_pvtdata_commit=99ms state_commit=226ms) commitHash=[]
04:29:10.677,CreateLedger,[ledgermgmt],Created ledger [mychannel] with genesis block
04:29:10.690,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
04:29:10.690,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org1MSP for channel mychannel to learn about
04:29:10.690,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org2MSP for channel mychannel to learn about
04:29:10.695,NewGossipStateProvider,[gossip.state],Updating metadata information for channel mychannel current ledger sequence is at = 0 next expected block is = 1
04:29:10.696,callChaincode,[endorser],finished chaincode: cscc duration: 1298ms channel= txID=dfa0defd
04:29:10.696,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.22.0.18:44406 grpc.code=OK grpc.call_duration=1.300042171s
04:29:15.690,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer0.org1.example.com:7051]]  current view:  [[peer0.org1.example.com:7051]]]
04:29:16.696,beLeader,[gossip.election],a8899338581b3eaf361ad43e3a16df265cdfc8a5c54fc45e11a0ac77a18752b6 : Becoming a leader
04:29:16.696,func1,[gossip.service],Elected as a leader starting delivery service for channel mychannel
04:29:16.696,StartDeliverForChannel,[deliveryClient],This peer will retrieve blocks from ordering service and disseminate to other peers in the organization for channel mychannel
04:29:23.184,StoreBlock,[gossip.privdata],[mychannel] Received block [1] from buffer
04:29:23.198,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
04:29:23.198,learnAnchorPeers,[gossip.gossip],No configured anchor peers of Org2MSP for channel mychannel to learn about
04:29:23.198,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org1MSP for channel mychannel : [{peer0.org1.example.com 7051}]
04:29:23.198,Validate,[committer.txvalidator],[mychannel] Validated block [1] in 14ms
04:29:23.198,getTxInfoFromTransactionBytes,[gossip.privdata],Invalid transaction type: header type is not an endorser transaction
04:29:23.198,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [1] channel=mychannel
04:29:23.207,1,[comm.grpc.server],streaming call completed grpc.service=gossip.Gossip grpc.method=GossipStream grpc.peer_address=172.22.0.17:35680 grpc.peer_subject="CN=peer0.org1.example.comL=San FranciscoST=CaliforniaC=US" error="rpc error: code = Canceled desc = context canceled" grpc.code=Canceled grpc.call_duration=14.373530318s
04:29:23.964,CommitLegacy,[kvledger],[mychannel] Committed block [1] with 1 transaction(s) in 765ms (state_validation=0ms block_and_pvtdata_commit=222ms state_commit=469ms) commitHash=[47dc540c94ceb704a23875c11273e16bb0b8a87aed84de911f2133568115f254]
04:29:26.371,StoreBlock,[gossip.privdata],[mychannel] Received block [2] from buffer
04:29:26.381,JoinChan,[gossip.gossip],Joining gossip network of channel mychannel with 2 organizations
04:29:26.381,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org1MSP for channel mychannel : [{peer0.org1.example.com 7051}]
04:29:26.381,learnAnchorPeers,[gossip.gossip],Learning about the configured anchor peers of Org2MSP for channel mychannel : [{peer0.org2.example.com 17051}]
04:29:26.384,Validate,[committer.txvalidator],[mychannel] Validated block [2] in 12ms
04:29:26.384,getTxInfoFromTransactionBytes,[gossip.privdata],Invalid transaction type: header type is not an endorser transaction
04:29:26.384,prepareBlockPvtdata,[gossip.privdata],Successfully fetched all eligible collection private write sets for block [2] channel=mychannel
04:29:26.690,func1,[gossip.comm],peer0.org1.example.com:7051 PKIid:c8e9b94e698409cf1d8b2aefc0a8708ee26002e7c5ac44562b0f37cf4d8acfe4 isn't responsive: EOF
04:29:26.690,expireDeadMembers,[gossip.discovery],Entering [c8e9b94e698409cf1d8b2aefc0a8708ee26002e7c5ac44562b0f37cf4d8acfe4]
04:29:26.690,expireDeadMembers,[gossip.discovery],Closing connection to Endpoint: peer0.org1.example.com:7051 InternalEndpoint: peer0.org1.example.com:7051 PKI-ID: c8e9b94e698409cf1d8b2aefc0a8708ee26002e7c5ac44562b0f37cf4d8acfe4 Metadata: 
04:29:26.690,expireDeadMembers,[gossip.discovery],Exiting
04:29:27.130,CommitLegacy,[kvledger],[mychannel] Committed block [2] with 1 transaction(s) in 746ms (state_validation=0ms block_and_pvtdata_commit=225ms state_commit=428ms) commitHash=[5f88b61407b149a48413433f4670c46531e5c4a8febdc339a9536ff8716a559e]
04:29:27.618,validateMsg,[gossip.gossip],StateInfo message GossipMessage: Channel:  nonce: 0 tag: CHAN_OR_ORG state_info_message: Timestamp:inc_num:1584592159610120935 seq_num:1584592167205660321 PKI-id:3596fd8c9fa6d64d1abe62c70006cf26cd86926f97b997dbcd029c9b1a5159b3 channel MAC:b67ce5e47921d027476c5ac77ae1780d9ed4bc5329aad49cc2bd7142dffcf923 properties:ledger_height:3 chaincodes:<name:"_lifecycle" version:"1" >  Envelope: 115 bytes Signature: 71 bytes is found invalid: PKIID wasn't found
04:29:27.618,handleMessage,[gossip.gossip],Message GossipMessage: Channel:  nonce: 0 tag: CHAN_OR_ORG state_info_message: Timestamp:inc_num:1584592159610120935 seq_num:1584592167205660321 PKI-id:3596fd8c9fa6d64d1abe62c70006cf26cd86926f97b997dbcd029c9b1a5159b3 channel MAC:b67ce5e47921d027476c5ac77ae1780d9ed4bc5329aad49cc2bd7142dffcf923 properties:ledger_height:3 chaincodes:<name:"_lifecycle" version:"1" >  Envelope: 115 bytes Signature: 71 bytes isn't valid
04:29:27.621,validateMsg,[gossip.gossip],StateInfo message GossipMessage: Channel:  nonce: 0 tag: CHAN_OR_ORG state_info_message: Timestamp:inc_num:1584592159610120935 seq_num:1584592167205660321 PKI-id:3596fd8c9fa6d64d1abe62c70006cf26cd86926f97b997dbcd029c9b1a5159b3 channel MAC:b67ce5e47921d027476c5ac77ae1780d9ed4bc5329aad49cc2bd7142dffcf923 properties:ledger_height:3 chaincodes:<name:"_lifecycle" version:"1" >  Envelope: 115 bytes Signature: 71 bytes is found invalid: PKIID wasn't found
04:29:27.621,handleMessage,[gossip.gossip],Message GossipMessage: Channel:  nonce: 0 tag: CHAN_OR_ORG state_info_message: Timestamp:inc_num:1584592159610120935 seq_num:1584592167205660321 PKI-id:3596fd8c9fa6d64d1abe62c70006cf26cd86926f97b997dbcd029c9b1a5159b3 channel MAC:b67ce5e47921d027476c5ac77ae1780d9ed4bc5329aad49cc2bd7142dffcf923 properties:ledger_height:3 chaincodes:<name:"_lifecycle" version:"1" >  Envelope: 115 bytes Signature: 71 bytes isn't valid
04:29:30.690,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer0.org2.example.com:17051 ]]  current view:  [[peer0.org1.example.com:7051] [peer0.org2.example.com:17051 ]]]
04:29:33.308,1,[comm.grpc.server],unary call completed grpc.service=gossip.Gossip grpc.method=Ping grpc.request_deadline=2020-03-19T04:29:35.308Z grpc.peer_address=172.22.0.14:43890 grpc.peer_subject="CN=peer1.org2.example.comL=San FranciscoST=CaliforniaC=US" grpc.code=OK grpc.call_duration=101.202µs
04:29:35.690,reportMembershipChanges,[gossip.channel],[[mychannel] Membership view has changed. peers went online:  [[peer1.org2.example.com:18051 ]]  current view:  [[peer0.org1.example.com:7051] [peer0.org2.example.com:17051 ] [peer1.org2.example.com:18051 ]]]
04:30:59.553,InstallChaincode,[lifecycle],Successfully installed chaincode with package ID 'fabcarv1:45097293189158aadd0deab44a9a91a2d536128ab7abfe058ee37eb74539db85'
04:30:59.553,callChaincode,[endorser],finished chaincode: _lifecycle duration: 43687ms channel= txID=6bd9a143
04:30:59.553,1,[comm.grpc.server],unary call completed grpc.service=protos.Endorser grpc.method=ProcessProposal grpc.peer_address=172.22.0.18:44634 grpc.code=OK grpc.call_duration=43.68778407s
